DATE,PRICE,SPACE,SPACE_binned,CATEGORIES,median_PRICE_CATEGORY_SPACE_binned_DATE,CATEGORY_N_DATES
2020-06-04,1296.0,86.0,"(50, 100]","APARTMENT, FLAT",1341.0,1370
2020-06-04,1340.0,60.0,"(50, 100]","APARTMENT, FLAT",1341.0,1370
2020-06-04,1395.0,79.0,"(50, 100]","APARTMENT, FLAT",1341.0,1370
2020-06-04,1100.0,63.0,"(50, 100]","APARTMENT, FLAT",1341.0,1370
2020-06-04,2390.0,92.0,"(50, 100]","APARTMENT, FLAT",1341.0,1370
2020-06-04,1320.0,72.0,"(50, 100]","APARTMENT, FLAT",1341.0,1370
2020-06-04,1100.0,63.0,"(50, 100]","APARTMENT, ROOF_FLAT",1550.0,650
2020-06-04,1640.0,88.0,"(50, 100]","APARTMENT, FLAT",1341.0,1370
2020-06-04,1230.0,73.0,"(50, 100]","APARTMENT, FLAT",1341.0,1370
2020-06-04,150.0,26.0,"(0, 50]",HOBBY_ROOM,150.0,18
2020-06-04,1550.0,40.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1170.0,996
2020-06-04,1150.0,60.0,"(50, 100]","APARTMENT, FLAT",1341.0,1370
2020-06-04,1600.0,49.0,"(0, 50]","APARTMENT, FLAT",1300.0,1370
2020-06-04,700.0,41.0,"(0, 50]","APARTMENT, STUDIO",700.0,224
2020-06-04,3950.0,115.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",3950.0,996
2020-06-04,2000.0,100.0,"(50, 100]","APARTMENT, ROOF_FLAT",1550.0,650
2020-06-04,1390.0,66.0,"(50, 100]","APARTMENT, FLAT",1341.0,1370
2020-06-04,2340.0,112.0,"(100, 150]","APARTMENT, FLAT",2300.0,1370
2020-06-04,2090.0,120.0,"(100, 150]","APARTMENT, FLAT",2300.0,1370
2020-06-04,4300.0,160.0,"(150, 200]","HOUSE, ROW_HOUSE",4300.0,152
2020-06-04,1645.0,76.0,"(50, 100]","APARTMENT, FLAT",1341.0,1370
2020-06-04,1342.0,62.0,"(50, 100]","APARTMENT, FLAT",1341.0,1370
2020-06-04,1300.0,50.0,"(0, 50]","APARTMENT, FLAT",1300.0,1370
2020-06-04,1310.0,73.0,"(50, 100]","APARTMENT, FLAT",1341.0,1370
2020-06-05,1650.0,54.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2020-06-05,1155.0,70.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2020-06-05,1948.0,85.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2020-06-05,3125.0,154.0,"(150, 200]","APARTMENT, DUPLEX",3125.0,258
2020-06-05,1210.0,65.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2020-06-05,4600.0,170.0,"(150, 200]","APARTMENT, FURNISHED_FLAT",4600.0,996
2020-06-05,1975.0,105.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",3566.0,996
2020-06-05,518.0,36.0,"(0, 50]","APARTMENT, FLAT",940.0,1370
2020-06-05,1515.0,80.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2020-06-05,2325.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2612.5,996
2020-06-05,1200.0,71.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2020-06-05,940.0,46.0,"(0, 50]","APARTMENT, FLAT",940.0,1370
2020-06-05,1810.0,84.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2020-06-05,450.0,10.0,"(0, 50]","APARTMENT, SINGLE_ROOM",450.0,224
2020-06-05,1020.0,64.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2020-06-05,1150.0,56.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2020-06-05,1075.0,63.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2020-06-05,1460.0,76.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2020-06-05,960.0,59.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2020-06-05,5157.0,125.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",3566.0,996
2020-06-05,1600.0,84.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2020-06-05,2089.0,92.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2020-06-05,1420.0,65.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2020-06-05,1420.0,67.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2020-06-05,1450.0,80.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2020-06-05,920.0,46.0,"(0, 50]","APARTMENT, FLAT",940.0,1370
2020-06-05,980.0,42.0,"(0, 50]","APARTMENT, FLAT",940.0,1370
2020-06-05,2900.0,80.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2612.5,996
2020-06-05,1300.0,76.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2020-06-05,2150.0,131.0,"(100, 150]","APARTMENT, FLAT",2190.0,1370
2020-06-05,2190.0,125.0,"(100, 150]","APARTMENT, FLAT",2190.0,1370
2020-06-05,3650.0,138.0,"(100, 150]","APARTMENT, FLAT",2190.0,1370
2020-06-05,1140.0,30.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1240.0,996
2020-06-05,1480.0,76.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2020-06-05,1020.0,59.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2020-06-05,1020.0,44.0,"(0, 50]","APARTMENT, FLAT",940.0,1370
2020-06-05,1340.0,25.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1240.0,996
2020-06-05,1180.0,63.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2020-06-06,1960.0,84.0,"(50, 100]","APARTMENT, FLAT",1642.5,1370
2020-06-06,690.0,32.0,"(0, 50]","APARTMENT, FLAT",945.0,1370
2020-06-06,4300.0,200.0,"(150, 200]","APARTMENT, DUPLEX",4300.0,258
2020-06-06,1325.0,74.0,"(50, 100]","APARTMENT, FLAT",1642.5,1370
2020-06-06,1200.0,49.0,"(0, 50]","APARTMENT, FLAT",945.0,1370
2020-06-08,2020.0,89.0,"(50, 100]","APARTMENT, FLAT",1370.0,1370
2020-06-08,570.0,27.0,"(0, 50]","APARTMENT, FLAT",760.0,1370
2020-06-08,1590.0,66.0,"(50, 100]","APARTMENT, FLAT",1370.0,1370
2020-06-08,820.0,55.0,"(50, 100]","APARTMENT, FLAT",1370.0,1370
2020-06-08,1580.0,108.0,"(100, 150]","APARTMENT, FLAT",2270.0,1370
2020-06-08,930.0,66.0,"(50, 100]","APARTMENT, FLAT",1370.0,1370
2020-06-08,1410.0,73.0,"(50, 100]","APARTMENT, FLAT",1370.0,1370
2020-06-08,1439.0,74.0,"(50, 100]","APARTMENT, FLAT",1370.0,1370
2020-06-08,3070.0,184.0,"(150, 200]","APARTMENT, LOFT",3070.0,136
2020-06-08,2050.0,114.0,"(100, 150]","APARTMENT, FLAT",2270.0,1370
2020-06-08,1190.0,66.0,"(50, 100]","APARTMENT, FLAT",1370.0,1370
2020-06-08,2143.0,73.0,"(50, 100]","APARTMENT, FLAT",1370.0,1370
2020-06-08,3900.0,192.0,"(150, 200]","APARTMENT, FLAT",3900.0,1370
2020-06-08,2490.0,116.0,"(100, 150]","APARTMENT, FLAT",2270.0,1370
2020-06-08,780.0,55.0,"(50, 100]","APARTMENT, FLAT",1370.0,1370
2020-06-08,1390.0,61.0,"(50, 100]","APARTMENT, FLAT",1370.0,1370
2020-06-08,3650.0,124.0,"(100, 150]","APARTMENT, FLAT",2270.0,1370
2020-06-08,1310.0,70.0,"(50, 100]","APARTMENT, FLAT",1370.0,1370
2020-06-08,950.0,37.0,"(0, 50]","APARTMENT, FLAT",760.0,1370
2020-06-08,1725.0,71.0,"(50, 100]","APARTMENT, FLAT",1370.0,1370
2020-06-08,1150.0,68.0,"(50, 100]","APARTMENT, FLAT",1370.0,1370
2020-06-08,1250.0,49.0,"(0, 50]","APARTMENT, FLAT",760.0,1370
2020-06-08,1150.0,52.0,"(50, 100]","APARTMENT, FLAT",1370.0,1370
2020-06-08,1670.0,89.0,"(50, 100]","APARTMENT, FLAT",1370.0,1370
2020-06-08,530.0,33.0,"(0, 50]","APARTMENT, FLAT",760.0,1370
2020-06-08,1350.0,77.0,"(50, 100]","APARTMENT, FLAT",1370.0,1370
2020-06-08,1850.0,100.0,"(50, 100]","APARTMENT, DUPLEX",1850.0,258
2020-06-08,1900.0,117.0,"(100, 150]","APARTMENT, ROOF_FLAT",1900.0,650
2020-06-09,1670.0,78.0,"(50, 100]","APARTMENT, FLAT",1390.0,1370
2020-06-09,1280.0,73.0,"(50, 100]","APARTMENT, FLAT",1390.0,1370
2020-06-09,2150.0,75.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2500.0,996
2020-06-09,1180.0,60.0,"(50, 100]","APARTMENT, ROOF_FLAT",1180.0,650
2020-06-09,1420.0,67.0,"(50, 100]","APARTMENT, FLAT",1390.0,1370
2020-06-09,1290.0,59.0,"(50, 100]","APARTMENT, FLAT",1390.0,1370
2020-06-09,620.0,34.0,"(0, 50]","APARTMENT, FLAT",700.0,1370
2020-06-09,4250.0,135.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",4250.0,996
2020-06-09,3950.0,150.0,"(100, 150]","APARTMENT, FLAT",3950.0,1370
2020-06-09,4320.0,168.0,"(150, 200]","APARTMENT, FLAT",4320.0,1370
2020-06-09,2850.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2500.0,996
2020-06-09,1980.0,60.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2500.0,996
2020-06-09,2220.0,68.0,"(50, 100]","APARTMENT, ATTIC_FLAT",2220.0,305
2020-06-09,1330.0,43.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1330.0,996
2020-06-09,700.0,33.0,"(0, 50]","APARTMENT, FLAT",700.0,1370
2020-06-09,4500.0,160.0,"(150, 200]","HOUSE, SINGLE_HOUSE",4500.0,166
2020-06-09,1900.0,120.0,"(100, 150]","RETAIL, SHOP",1900.0,47
2020-06-09,1550.0,69.0,"(50, 100]","APARTMENT, FLAT",1390.0,1370
2020-06-09,1990.0,100.0,"(50, 100]","APARTMENT, FLAT",1390.0,1370
2020-06-09,660.0,15.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1330.0,996
2020-06-09,1625.0,40.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1330.0,996
2020-06-09,960.0,62.0,"(50, 100]","APARTMENT, FLAT",1390.0,1370
2020-06-09,550.0,28.0,"(0, 50]","APARTMENT, FLAT",700.0,1370
2020-06-09,1490.0,70.0,"(50, 100]","APARTMENT, FLAT",1390.0,1370
2020-06-09,1050.0,71.0,"(50, 100]","APARTMENT, FLAT",1390.0,1370
2020-06-09,1390.0,60.0,"(50, 100]","APARTMENT, FLAT",1390.0,1370
2020-06-09,1700.0,43.0,"(0, 50]","APARTMENT, FLAT",700.0,1370
2020-06-09,1580.0,86.0,"(50, 100]","APARTMENT, FLAT",1390.0,1370
2020-06-09,4300.0,200.0,"(150, 200]","APARTMENT, DUPLEX",3750.0,258
2020-06-09,780.0,39.0,"(0, 50]","APARTMENT, FLAT",700.0,1370
2020-06-09,1820.0,100.0,"(50, 100]","RETAIL, SHOP",1820.0,47
2020-06-09,3200.0,160.0,"(150, 200]","APARTMENT, DUPLEX",3750.0,258
2020-06-09,1200.0,60.0,"(50, 100]","APARTMENT, FLAT",1390.0,1370
2020-06-09,1890.0,89.0,"(50, 100]","APARTMENT, FLAT",1390.0,1370
2020-06-09,1290.0,77.0,"(50, 100]","APARTMENT, FLAT",1390.0,1370
2020-06-09,1190.0,57.0,"(50, 100]","APARTMENT, FLAT",1390.0,1370
2020-06-09,2900.0,81.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2500.0,996
2020-06-10,1345.0,74.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-06-10,1340.0,76.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-06-10,1080.0,62.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-06-10,1680.0,103.0,"(100, 150]","APARTMENT, FLAT",1730.0,1370
2020-06-10,2760.0,140.0,"(100, 150]","APARTMENT, FLAT",1730.0,1370
2020-06-10,1370.0,74.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-06-10,1950.0,71.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-06-10,1200.0,67.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-06-10,1400.0,70.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-06-10,1780.0,82.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-06-10,815.0,29.0,"(0, 50]","APARTMENT, FLAT",750.0,1370
2020-06-10,1600.0,72.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-06-10,1940.0,96.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-06-10,1640.0,110.0,"(100, 150]","APARTMENT, FLAT",1730.0,1370
2020-06-10,650.0,35.0,"(0, 50]","APARTMENT, FLAT",750.0,1370
2020-06-10,1230.0,60.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-06-10,1250.0,65.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-06-10,920.0,51.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-06-10,1850.0,92.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-06-10,2000.0,97.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-06-10,960.0,72.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-06-10,830.0,32.0,"(0, 50]","APARTMENT, FLAT",750.0,1370
2020-06-10,750.0,40.0,"(0, 50]","APARTMENT, FLAT",750.0,1370
2020-06-10,1160.0,55.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-06-10,1290.0,72.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-06-10,5157.0,115.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",5157.0,996
2020-06-10,1180.0,66.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-06-10,1514.0,104.0,"(100, 150]","APARTMENT, FLAT",1730.0,1370
2020-06-10,3498.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",3498.0,996
2020-06-10,1300.0,65.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-06-10,1450.0,72.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-06-10,720.0,37.0,"(0, 50]","APARTMENT, FLAT",750.0,1370
2020-06-10,1215.0,56.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-06-10,1665.0,98.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-06-10,1250.0,77.0,"(50, 100]","APARTMENT, FLAT",1320.0,1370
2020-06-10,2180.0,122.0,"(100, 150]","APARTMENT, FLAT",1730.0,1370
2020-06-10,1780.0,106.0,"(100, 150]","APARTMENT, FLAT",1730.0,1370
2020-06-11,1000.0,54.0,"(50, 100]","APARTMENT, FLAT",1550.0,1370
2020-06-11,2024.0,96.0,"(50, 100]","APARTMENT, DUPLEX, MAISONETTE",2024.0,451
2020-06-11,3850.0,168.0,"(150, 200]","APARTMENT, FLAT",3850.0,1370
2020-06-11,1700.0,96.0,"(50, 100]","APARTMENT, FLAT",1550.0,1370
2020-06-11,1675.0,97.0,"(50, 100]","APARTMENT, FLAT",1550.0,1370
2020-06-11,1240.0,72.0,"(50, 100]","APARTMENT, FLAT",1550.0,1370
2020-06-11,1850.0,78.0,"(50, 100]","APARTMENT, FLAT",1550.0,1370
2020-06-11,1950.0,90.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1600.0,996
2020-06-11,2800.0,135.0,"(100, 150]","APARTMENT, FLAT",2485.0,1370
2020-06-11,1320.0,51.0,"(50, 100]","APARTMENT, FLAT",1550.0,1370
2020-06-11,1665.0,95.0,"(50, 100]","APARTMENT, FLAT",1550.0,1370
2020-06-11,1150.0,51.0,"(50, 100]","APARTMENT, FLAT",1550.0,1370
2020-06-11,2200.0,90.0,"(50, 100]","APARTMENT, ATTIC_FLAT",2200.0,305
2020-06-11,1125.0,50.0,"(0, 50]","APARTMENT, FLAT",795.0,1370
2020-06-11,1625.0,40.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1625.0,996
2020-06-11,1805.0,83.0,"(50, 100]","APARTMENT, FLAT",1550.0,1370
2020-06-11,1335.0,65.0,"(50, 100]","APARTMENT, FLAT",1550.0,1370
2020-06-11,1550.0,86.0,"(50, 100]","APARTMENT, FLAT",1550.0,1370
2020-06-11,1300.0,65.0,"(50, 100]","APARTMENT, FLAT",1550.0,1370
2020-06-11,2170.0,120.0,"(100, 150]","APARTMENT, FLAT",2485.0,1370
2020-06-11,2200.0,90.0,"(50, 100]","APARTMENT, FLAT",1550.0,1370
2020-06-11,650.0,31.0,"(0, 50]","APARTMENT, FLAT",795.0,1370
2020-06-11,1250.0,100.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1600.0,996
2020-06-11,1985.0,88.0,"(50, 100]","APARTMENT, FLAT",1550.0,1370
2020-06-11,840.0,35.0,"(0, 50]","APARTMENT, FLAT",795.0,1370
2020-06-11,1003.0,51.0,"(50, 100]","APARTMENT, FLAT",1550.0,1370
2020-06-11,710.0,37.0,"(0, 50]","APARTMENT, FLAT",795.0,1370
2020-06-11,1100.0,20.0,"(0, 50]","APARTMENT, STUDIO",1100.0,224
2020-06-11,795.0,34.0,"(0, 50]","APARTMENT, FLAT",795.0,1370
2020-06-12,3423.0,105.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",4250.0,996
2020-06-12,1770.0,78.0,"(50, 100]","APARTMENT, FLAT",1750.0,1370
2020-06-12,2400.0,83.0,"(50, 100]","APARTMENT, FLAT",1750.0,1370
2020-06-12,3370.0,132.0,"(100, 150]","APARTMENT, FLAT",3235.0,1370
2020-06-12,2150.0,85.0,"(50, 100]","APARTMENT, FLAT",1750.0,1370
2020-06-12,1340.0,30.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1452.5,996
2020-06-12,5250.0,150.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",4250.0,996
2020-06-12,3750.0,175.0,"(150, 200]","APARTMENT, DUPLEX",3750.0,258
2020-06-12,1185.0,75.0,"(50, 100]","APARTMENT, FLAT",1750.0,1370
2020-06-12,1150.0,46.0,"(0, 50]","APARTMENT, FLAT",630.0,1370
2020-06-12,590.0,25.0,"(0, 50]","APARTMENT, FLAT",630.0,1370
2020-06-12,1565.0,43.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1452.5,996
2020-06-12,1096.0,59.0,"(50, 100]","APARTMENT, FLAT",1750.0,1370
2020-06-12,4250.0,125.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",4250.0,996
2020-06-12,1145.0,65.0,"(50, 100]","APARTMENT, FLAT",1750.0,1370
2020-06-12,1520.0,73.0,"(50, 100]","APARTMENT, FLAT",1750.0,1370
2020-06-12,2450.0,100.0,"(50, 100]","APARTMENT, FLAT",1750.0,1370
2020-06-12,2550.0,95.0,"(50, 100]","APARTMENT, FLAT",1750.0,1370
2020-06-12,3100.0,135.0,"(100, 150]","APARTMENT, FLAT",3235.0,1370
2020-06-12,630.0,31.0,"(0, 50]","APARTMENT, FLAT",630.0,1370
2020-06-12,1330.0,67.0,"(50, 100]","APARTMENT, FLAT",1750.0,1370
2020-06-12,2950.0,150.0,"(100, 150]","APARTMENT, DUPLEX, MAISONETTE",2950.0,451
2020-06-12,1750.0,73.0,"(50, 100]","APARTMENT, FLAT",1750.0,1370
2020-06-13,1590.0,93.0,"(50, 100]","APARTMENT, FLAT",1430.0,1370
2020-06-13,1430.0,62.0,"(50, 100]","APARTMENT, FLAT",1430.0,1370
2020-06-13,1195.0,70.0,"(50, 100]","APARTMENT, FLAT",1430.0,1370
2020-06-13,960.0,25.0,"(0, 50]","APARTMENT, FLAT",960.0,1370
2020-06-13,1160.0,58.0,"(50, 100]","APARTMENT, FLAT",1430.0,1370
2020-06-13,1545.0,65.0,"(50, 100]","APARTMENT, FLAT",1430.0,1370
2020-06-13,1010.0,51.0,"(50, 100]","APARTMENT, FLAT",1430.0,1370
2020-06-13,1750.0,84.0,"(50, 100]","APARTMENT, FLAT",1430.0,1370
2020-06-15,850.0,65.0,"(50, 100]","APARTMENT, FLAT",1600.0,1370
2020-06-15,3498.0,90.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2850.0,996
2020-06-15,1116.0,55.0,"(50, 100]","APARTMENT, FLAT",1600.0,1370
2020-06-15,980.0,62.0,"(50, 100]","APARTMENT, FLAT",1600.0,1370
2020-06-15,1878.0,87.0,"(50, 100]","APARTMENT, FLAT",1600.0,1370
2020-06-15,2850.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2850.0,996
2020-06-15,1790.0,43.0,"(0, 50]",OFFICE,1790.0,131
2020-06-15,2860.0,152.0,"(150, 200]","APARTMENT, FLAT",2860.0,1370
2020-06-15,1900.0,110.0,"(100, 150]","APARTMENT, FLAT",1900.0,1370
2020-06-15,1150.0,49.0,"(0, 50]","APARTMENT, FLAT",965.0,1370
2020-06-15,2140.0,94.0,"(50, 100]","APARTMENT, FLAT",1600.0,1370
2020-06-15,1550.0,38.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1550.0,996
2020-06-15,1760.0,80.0,"(50, 100]","APARTMENT, FLAT",1600.0,1370
2020-06-15,1520.0,68.0,"(50, 100]","APARTMENT, FLAT",1600.0,1370
2020-06-15,1950.0,79.0,"(50, 100]","APARTMENT, FLAT",1600.0,1370
2020-06-15,1600.0,80.0,"(50, 100]","APARTMENT, FLAT",1600.0,1370
2020-06-15,1950.0,86.0,"(50, 100]","APARTMENT, FLAT",1600.0,1370
2020-06-15,1150.0,60.0,"(50, 100]","APARTMENT, FLAT",1600.0,1370
2020-06-15,190.0,9.0,"(0, 50]","APARTMENT, SINGLE_ROOM",190.0,224
2020-06-15,1060.0,90.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2850.0,996
2020-06-15,780.0,45.0,"(0, 50]","APARTMENT, FLAT",965.0,1370
2020-06-16,1800.0,99.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2020-06-16,680.0,36.0,"(0, 50]","APARTMENT, FLAT",760.0,1370
2020-06-16,1070.0,56.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2020-06-16,870.0,50.0,"(0, 50]","APARTMENT, FLAT",760.0,1370
2020-06-16,2200.0,70.0,"(50, 100]","APARTMENT, ATTIC_FLAT",2200.0,305
2020-06-16,2160.0,112.0,"(100, 150]","APARTMENT, FLAT",2200.0,1370
2020-06-16,1190.0,57.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2020-06-16,760.0,35.0,"(0, 50]","APARTMENT, FLAT",760.0,1370
2020-06-16,1950.0,88.0,"(50, 100]","APARTMENT, ROOF_FLAT",1925.0,650
2020-06-16,1300.0,51.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2020-06-16,1900.0,90.0,"(50, 100]","APARTMENT, ROOF_FLAT",1925.0,650
2020-06-16,2295.0,92.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2020-06-16,1150.0,55.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2020-06-16,1260.0,70.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2020-06-16,700.0,30.0,"(0, 50]","APARTMENT, FLAT",760.0,1370
2020-06-16,1820.0,100.0,"(50, 100]","RETAIL, SHOP",1820.0,47
2020-06-16,1900.0,120.0,"(100, 150]","RETAIL, SHOP",1900.0,47
2020-06-16,1390.0,60.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2020-06-16,1100.0,49.0,"(0, 50]","APARTMENT, FLAT",760.0,1370
2020-06-16,1295.0,73.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2020-06-16,1220.0,70.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2020-06-16,1300.0,65.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2020-06-16,850.0,51.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2020-06-16,1170.0,70.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2020-06-16,1850.0,80.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2020-06-16,1200.0,60.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2020-06-16,4300.0,200.0,"(150, 200]","APARTMENT, DUPLEX",4300.0,258
2020-06-16,2450.0,103.0,"(100, 150]","APARTMENT, FLAT",2200.0,1370
2020-06-16,1890.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1890.0,996
2020-06-16,1470.0,75.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2020-06-16,1600.0,92.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2020-06-16,2200.0,124.0,"(100, 150]","APARTMENT, FLAT",2200.0,1370
2020-06-16,1150.0,60.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2020-06-16,950.0,59.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2020-06-16,1270.0,84.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2020-06-16,1275.0,65.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2020-06-17,4700.0,200.0,"(150, 200]","APARTMENT, DUPLEX, MAISONETTE",4700.0,451
2020-06-17,2250.0,132.0,"(100, 150]","APARTMENT, DUPLEX",2250.0,258
2020-06-17,1060.0,85.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1802.5,996
2020-06-17,890.0,57.0,"(50, 100]","APARTMENT, FLAT",1250.0,1370
2020-06-17,1980.0,61.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1802.5,996
2020-06-17,1950.0,71.0,"(50, 100]","APARTMENT, FLAT",1250.0,1370
2020-06-17,1390.0,69.0,"(50, 100]","APARTMENT, FLAT",1250.0,1370
2020-06-17,2822.0,71.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1802.5,996
2020-06-17,1625.0,76.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1802.5,996
2020-06-17,1200.0,75.0,"(50, 100]","APARTMENT, FLAT",1250.0,1370
2020-06-17,1660.0,90.0,"(50, 100]","APARTMENT, FLAT",1250.0,1370
2020-06-17,1450.0,79.0,"(50, 100]","APARTMENT, FLAT",1250.0,1370
2020-06-17,1250.0,70.0,"(50, 100]","APARTMENT, FLAT",1250.0,1370
2020-06-17,1100.0,20.0,"(0, 50]","APARTMENT, STUDIO",1100.0,224
2020-06-17,1625.0,40.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1625.0,996
2020-06-17,1250.0,65.0,"(50, 100]","APARTMENT, FLAT",1250.0,1370
2020-06-17,850.0,31.0,"(0, 50]","APARTMENT, FLAT",785.0,1370
2020-06-17,660.0,31.0,"(0, 50]","APARTMENT, FLAT",785.0,1370
2020-06-17,720.0,28.0,"(0, 50]","APARTMENT, FLAT",785.0,1370
2020-06-17,1050.0,45.0,"(0, 50]","APARTMENT, FLAT",785.0,1370
2020-06-17,1160.0,70.0,"(50, 100]","APARTMENT, FLAT",1250.0,1370
2020-06-17,1500.0,70.0,"(50, 100]","APARTMENT, FLAT",1250.0,1370
2020-06-17,1060.0,67.0,"(50, 100]","APARTMENT, FLAT",1250.0,1370
2020-06-17,1560.0,73.0,"(50, 100]","APARTMENT, FLAT",1250.0,1370
2020-06-17,910.0,53.0,"(50, 100]","APARTMENT, FLAT",1250.0,1370
2020-06-17,1490.0,65.0,"(50, 100]","APARTMENT, FLAT",1250.0,1370
